AdvisoryID,Version,Severity,Description,Link
NCSC-2025-0295,[1.00],[M/H],Kwetsbaarheid verholpen in Fortra's GoAnywhere MFT,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0295
