AdvisoryID,Version,Severity,Description,Link
NCSC-2025-0320,[1.00],[M/H],Kwetsbaarheden verholpen in Adobe Framemaker,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0320
NCSC-2025-0321,[1.00],[M/H],Kwetsbaarheden verholpen in Adobe Illustrator,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0321
NCSC-2025-0322,[1.00],[M/H],Kwetsbaarheden verholpen in Adobe Commerce,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0322
