AdvisoryID,Version,Severity,Description,Link
NCSC-2025-0290,[1.00],[M/H],Kwetsbaarheden verholpen in Apple macOS,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0290
NCSC-2025-0291,[1.00],[M/M],Kwetsbaarheden verholpen in Apple iOS en iPadOS,https://advisories.ncsc.nl/advisory?id=NCSC-2025-0291
